CO_CNES,Razao_Social,Nome_Fantasia,CO_CEP,Cidade,UF,estado_municipio.1,LAT,LONG
2884844,GENERICOS LTDA,DROGARIA CENTRAL GENERICOS,36010120,Juiz de Fora,MG,MG,-21.7595,-43.3398
2873273,PREFEITURA MUNICIPAL DE MACAPA,PMM UPA DR LELIO SILVA,68904250,Macapa,AP,AP,0.034934,-51.0694
2890240,FARMACIA DE MANIPULACAO LAS CASAS LTDA,FARMACIA DE MANIPULACAO LAS CASAS,36010010,Juiz de Fora,MG,MG,-21.7595,-43.3398
2885069,MUNICIPIO DE CASTRO,FARMACIA BASICA MUNICIPAL DO JARDIM BELA VISTA,84165412,Castro,PR,PR,-24.7891,-50.0108
2890615,FARMACIA CENTRAL DE ITAGUAJE LTDA,FARMACIA CENTRAL,86670000,Itaguaje,PR,PR,-22.6183,-51.9674
2888181,MUNICIPIO DE PATO BRANCO,FARMACIA SATELITE CAPS,85501292,Pato Branco,PR,PR,-26.2292,-52.6706
9854940,PREFEITURA MUNICIPAL DE SANTA HELENA,SAMU 192 SANTA HELENA,58925000,Santa Helena,PB,PB,-6.7176,-38.6427
2421771,PREFEITURA MUNICIPAL DE MARUIM,CLINICA DE SAUDE DA FAMILIA 24 H NOSSA SENHORA DA BOA HORA,49770000,Maruim,SE,SE,-10.7308,-37.0856
9802304,FARMACIA DO TRABALHADOR DE ALFREDO CHAVES LTDA,FARMACIA BRECO BAIXO,29240000,Alfredo Chaves,ES,ES,-20.6396,-40.7543
6997457,SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR,UNIDADE DE SUPORTE BASICO SM 17,40320350,Salvador,BA,BA,-12.9718,-38.5011
9748652,PREFEITURA MUNICIPAL DE ITAMARANDIBA,FARMACIA BASICA,39670000,Itamarandiba,MG,MG,-17.8552,-42.8561
9787046,ADICAO DISTRIBUICAO EXPRESS LTDA,DROGARIA ABC,38700229,Patos de Minas,MG,MG,-18.5699,-46.5013
9777636,PIZZINO CZAMANSKI LTDA,PIZZINO CZAMANSKI LTDA,85950000,Palotina,PR,PR,-24.2868,-53.8404
9858822,SAINT CHARBEL FARMACIA E MANIPULACAO LTDA,SAINT CHARBEL FARMACIA E MANIPULACAO LTDA,36570099,Vicosa,MG,MG,-20.7559,-42.8742
9822607,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2042 NHAMBIQUARAS,4080003,Sao Paulo,SP,SP,-23.5329,-46.6395
7741545,MUNICIPIO DE MARINGA,SAMU SUPORTE AVANCADO 2,87053250,Maringa,PR,PR,-23.4205,-51.9333
9902163,AMERICA REMOCOES TERRESTRES LTDA,AMERICA,4265060,Sao Paulo,SP,SP,-23.5329,-46.6395
9824529,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,EXTRAFARMA,66025160,Belem,PA,PA,-1.4554,-48.4898
9966722,PREFEITURA MUNICIPAL DE SANTO ANTONIO DO TAUA,UNIDADE DE VIGILANCIA SANITARIA,68786000,Santo Antonio do Taua,PA,PA,-1.1522,-48.1314
9977708,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS 21,97010080,Santa Maria,RS,RS,-29.6868,-53.8149
9981357,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,95270000,Flores da Cunha,RS,RS,-29.0261,-51.1875
6982018,AUTARQUIA MUNICIPAL DE SAUDE,SAMU UNIDADE DE SUPORTE BASICO 3,86800320,Apucarana,PR,PR,-23.55,-51.4635
9982957,DROGARIA MG BRASIL LTDA,DROGARIA MG BRASIL,38700385,Patos de Minas,MG,MG,-18.5699,-46.5013
2208830,PREFEITURA MUNICIAL DE SANTA RITA DE CALDAS,PRONTO ATENDIMENTO MUNICIPAL SANTA RITA DE CALDAS,37775000,Santa Rita de Caldas,MG,MG,-22.0292,-46.3385
9949992,DROGARIA NOVO HORIZONTE LTDA,DROGARIA NOVO HORIZONTE,36572200,Vicosa,MG,MG,-20.7559,-42.8742
9957642,R E MORAIS E PEREIRA PINTO LTDA,VIDA SAUDE DROGARIA,78580000,Alta Floresta,MT,MT,-9.86674,-56.0867
111864,PREFEITURA MUNICIPAL DE JOAO ALFREDO,CENTRAL MUNICIPAL DE REDE DE FRIO DE JOAO ALFREDO,55720000,Joao Alfredo,PE,PE,-7.86565,-35.5787
111929,MUNICIPIO DE GUARAPARI,CENTRAL DE ABASTECIMENTO FARMACEUTICO,29216600,Guarapari,ES,ES,-20.6772,-40.5093
117757,SECRETARIA DO ESTADO DA SAUDE,CENTRAL REGIONAL CEADIM GVE XIII ASSIS DRS 9 MARILI,19815340,Assis,SP,SP,-22.66,-50.4183
117714,SECRETARIA DE ESTADO DA SAUDE,CENTRAL REGIONAL CEADIM GVE XIX DRS 9 MARILIA,17504000,Marilia,SP,SP,-22.2171,-49.9501
113719,SECRETARIA DE ESTADO DA SAUDE,CENTRAL ARMAZENAGEM E DISTRIB IMUNOBIOLOGICOS CEADIM OSASCO,6016020,Osasco,SP,SP,-23.5324,-46.7916
127892,MUNICIPIO DE NOVA CAMPINA,CENTRAL MUNICIPAL ARMAZENAGEM E DISTRIBUICAO IMUNO,18435029,Nova Campina,SP,SP,-24.1224,-48.9022
118613,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,85601610,Francisco Beltrao,PR,PR,-26.0817,-53.0535
6507557,SECRETARIA DE SAUDE,UPA SAO LOURENCO DA MATA,54735000,Sao Lourenco da Mata,PE,PE,-8.00684,-35.0124
6997449,SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR,UNIDADE DE SUPORTE BASICO PR 34,40320350,Salvador,BA,BA,-12.9718,-38.5011
145750,SERVICO SOCIAL DA INDUSTRIA,FARMASESI OTACILIO COSTA,88540000,Otacilio Costa,SC,SC,-27.4789,-50.1231
32050,SANTA MARTA DISTRIBUIDORA DE DROGAS LTDA,SANTA MARTA,74985240,Aparecida de Goiania,GO,GO,-16.8198,-49.2469
9976388,FARMACIA DE MINAS,FARMACIA DE MINAS,39784000,Sao Pedro do Suacui,MG,MG,-18.3609,-42.5981
64904,MUNICIPIO DE SANTA RITA,SAMU 192 DE SANTA RITA,65145000,Santa Rita,MA,MA,-3.14241,-44.3211
9968067,DROGARIA SAO JOSE LTDA,DROGARIA SAO JOSE,29540000,Ibitirama,ES,ES,-20.5466,-41.6667
9974733,MUNICIPIO DE SUMARE,SAMU SUMARE BRAVO 06 SUPORTE BASICO,13177150,Sumare,SP,SP,-22.8204,-47.2728
9903682,CONSORCIO INTERMUNICIPAL DE SAUDE REDE DE URGENCIA MACRO NOR,USB TO,39800019,Teofilo Otoni,MG,MG,-17.8595,-41.5087
111759,SECRETARIA DE ESTADO DA SAUDE,CENTRAL REGIONAL DE REDE FRIO CRICIUMA,88811570,Criciuma,SC,SC,-28.6723,-49.3729
106259,DROGARIA TAQUARI LTDA,DROGARIA TAQAUARI,95860000,Taquari,RS,RS,-29.7943,-51.8653
147559,RAIA DROGASIL S A,DROGASIL 756 SP ALTO DE SANTANA 1,2404000,Sao Paulo,SP,SP,-23.5329,-46.6395
9947310,RAQUEL MARTINS LABRES CIA LIMITADA,SAV SUPORTE AVANCADO DE VIDA E BOMBEIRO CIVIL,95915000,Santa Clara do Sul,RS,RS,-29.4747,-52.0843
9948740,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS 44,97035140,Santa Maria,RS,RS,-29.6868,-53.8149
9954813,ROBSON DA S CANTO ME,LABNORTE,68250000,Obidos,PA,PA,-1.90107,-55.5208
9954236,PREFEITURA MUNICIPAL DE SAO MIGUEL DO ANTA,FARMACIA DE TODOS UNIDADE DE SAO MIGUEL DO ANTA,36590000,Sao Miguel do Anta,MG,MG,-20.7067,-42.7174
9962743,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS 10,97110800,Santa Maria,RS,RS,-29.6868,-53.8149
2871092,DERMAX FARMACIA DE MANIPULACAO EIRELI,MAIS VIVA PHARMA,97010003,Santa Maria,RS,RS,-29.6868,-53.8149
873489,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,9750670,Sao Bernardo do Campo,SP,SP,-23.6914,-46.5646
917699,FARMACIA DE MEDICAMENTOS ESPECIAIS,FARMACIA DE MEDICAMENTOS ESPECIAIS,99260000,Casca,RS,RS,-28.5605,-51.9815
984132,DROGARIA ARAUJO S A,DROGARIA ARAUJO LAGOA SANTA,33239308,Lagoa Santa,MG,MG,-19.6397,-43.8932
983802,FARMACIAS BRAVA LTDA,FARMACIAS BRAVA LTDA,85700000,Barracao,PR,PR,-26.2502,-53.6324
858234,B P SANTANA,BELLA FARMA,78453022,Nova Mutum,MT,MT,-13.8374,-56.0743
883980,J A SILVA LEIVAS CIA LTDA,FARMACIA LIDECA,96030002,Pelotas,RS,RS,-31.7649,-52.3371
887862,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,91110001,Porto Alegre,RS,RS,-30.0318,-51.2065
890057,PREFEITURA MUNICIPAL DE NOVA SERRANA,COMPONENTE ESP DA ASSISTENCIA FARMACEUTICA ALTO CUSTO,35524106,Nova Serrana,MG,MG,-19.8713,-44.9847
888613,CALLFARMA COMERCIO DE MEDICAMENTOS LTDA,CALLFARMA COMERCIO DE MEDICAMENTOS LTDA,83430000,Campina Grande do Sul,PR,PR,-25.3044,-49.0551
893188,EMPREENDIMENTOS PAGUE MENOS S A,FARMCIAS PAGUE MENOS,76807313,Porto Velho,RO,RO,-8.76077,-63.8999
887293,FARMACIA TERAPEUTICA SAO JOSE EIRELI,FARMACIA TERAPEUTICA SAO JOSE EIRELI,96015420,Pelotas,RS,RS,-31.7649,-52.3371
889156,FARMACIA E DROGARIA NISSEI S A,DROGARIAS NISSEI,83005000,Sao Jose dos Pinhais,PR,PR,-25.5313,-49.2031
909831,MUNICIPIO DE SANTO ANGELO,FARMACIA DE MEDICAMENTOS ESPECIAIS CUIDAR,98802490,Santo Angelo,RS,RS,-28.3001,-54.2668
924857,DISTRITO FEDERAL SECRETARIA DE SAUDE,UNIDADE DE PRONTO ATENDIMENTO UPA II CEILANDIA,72262104,Brasilia,DF,DF,-15.7795,-47.9297
992534,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,89270000,Guaramirim,SC,SC,-26.4688,-49.0026
2813939,FARMACIA IRMAOS PAVESI LTDA,MORIFARMA,81750400,Curitiba,PR,PR,-25.4195,-49.2646
2865580,R C S FARMACIA LTDA,ULTRAFARMA,1311940,Sao Paulo,SP,SP,-23.5329,-46.6395
2865602,R C P FARMACIA LTDA,ULTRAFARMA TUCURUVI,2305000,Sao Paulo,SP,SP,-23.5329,-46.6395
2857537,FARMACIA STRAFARMA LTDA,FARMACIA UNIPRECO MARACANA,83408280,Colombo,PR,PR,-25.2925,-49.2262
2862182,FARMACIA E DROGARIA NISSEI S A,DROGARIAS NISSEI,85851160,Foz do Iguacu,PR,PR,-25.5427,-54.5827
2880342,FARMACIA PRECO BAIXO DE GUARAPARI LTDA,FARMACIA PRECO BAIXO,29200340,Guarapari,ES,ES,-20.6772,-40.5093
2851881,PMP DROGARIA E COMERCIO DE ELETRONICOS SA,PMP DROGARIA E COMERCIO DE ELETRONICOS SA,95170432,Farroupilha,RS,RS,-29.2227,-51.3419
941700,CLINICA DO RIM DE PIRIPIRI LIMITADA,CLINICA DO RIM DE PIRIPIRI,64260000,Piripiri,PI,PI,-4.27157,-41.7716
2883937,FARMACIA VALE VERDE LTDA,VALE VERDE LOJA 02,86183010,Cambe,PR,PR,-23.2766,-51.2798
2831538,CASA ESPIRITA TERRA DE ISMAEL,FARMACIA DA NATUREZA,14680000,Jardinopolis,SP,SP,-21.0176,-47.7606
2878186,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,53130635,Olinda,PE,PE,-8.01017,-34.8545
2882949,MUNICIPIO DE ITU,PRONTO SOCORRO INFANTIL,13300025,Itu,SP,SP,-23.2544,-47.2927
929301,FARMACIAS PRECO POPULAR LTDA,FARMACIAS PRECO POPULAR,45000230,Vitoria da Conquista,BA,BA,-14.8615,-40.8442
965111,RAIA DROGASIL S A,RAIA DROGASIL JARDIM DAS AMERICAS,81530020,Curitiba,PR,PR,-25.4195,-49.2646
956058,J A FARMACIA LTDA,FARMACIA MAIS POPULAR,68400000,Cameta,PA,PA,-2.24295,-49.4979
969400,MUNICIPIO DE GODOFREDO VIANA,FARMACIA BASICA MUNICIPAL,65285000,Godofredo Viana,MA,MA,-1.40259,-45.7795
2830736,COMERCIO DE MEDICAMENTOS MAEOKA LTDA,FARMACIAS DESCONTAO,81910000,Curitiba,PR,PR,-25.4195,-49.2646
942146,SECRETARIA DE ESTADO DE SAUDE SES,MOTO 09 SAMU 192 RIO IMAGEM,20210030,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
951846,CAF,CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO,61940145,Maranguape,CE,CE,-3.89143,-38.6829
956813,PREFEITURA MUNICIPAL DE DIAMANTINA,FARMACIA BASICA,39100000,Diamantina,MG,MG,-18.2413,-43.6031
934151,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,65145000,Santa Rita,MA,MA,-3.14241,-44.3211
975222,PMP DROGARIA E COMERCIO DE ELETRONICOS S A,PMP FARMACIAS,92010300,Canoas,RS,RS,-29.9128,-51.1857
966452,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS S A,55012330,Caruaru,PE,PE,-8.28455,-35.9699
925020,FARMACIA SALUTARIS LTDA,FARMACIA SALUTARIS,96020350,Pelotas,RS,RS,-31.7649,-52.3371
927333,GUEDES PAIXAO LTDA,DROGARIA MINAS BRASIL,39480000,Januaria,MG,MG,-15.4802,-44.3639
979554,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL 784,93410285,Novo Hamburgo,RS,RS,-29.6875,-51.1328
918334,E S FARMACIA LTDA,FARMACIA SUPER POPULAR,85460000,Quedas do Iguacu,PR,PR,-25.4492,-52.9102
930539,CIA LATINO AMERICANA DE MEDICAMENTOS,DROGARIA CATARINENSE,88370438,Navegantes,SC,SC,-26.8943,-48.6546
983446,FARMACIA KURIOS THEOS LTDA,COSMETICLYN,85700000,Barracao,PR,PR,-26.2502,-53.6324
986852,FARMACIA BANDEIRA LTDA,FARMACIA BANDEIRA,96030001,Pelotas,RS,RS,-31.7649,-52.3371
931276,DMTOP COMERCIO DE MEDICAMENTOS E COSMETICOS LTDA,REDE MAXXI ECONOMICA,96015440,Pelotas,RS,RS,-31.7649,-52.3371
2843145,DROGARIA SANTA TEREZINHA LTDA,FARMACIA SANTA TEREZINHA,87980000,Itauna do Sul,PR,PR,-22.7289,-52.8874
934909,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,88372618,Navegantes,SC,SC,-26.8943,-48.6546
924407,HOSPITAL SAO PATRICIO DE ITAQUI,FARMACIA DO HOSPITAL SAO PATRICIO DE ITAQUI,97650000,Itaqui,RS,RS,-29.1311,-56.5515
930288,MUNICIPIO DE CENTRAL,CAF,44940000,Central,BA,BA,-11.1376,-42.1116
2960958,DROGARIA SILVA MATOS LTDA,DROGARIA DA ESTACAO,36010130,Juiz de Fora,MG,MG,-21.7595,-43.3398
934119,FARMACIA E DROGARIA NISSEI S A,DROGARIAS NISSEI,87200252,Cianorte,PR,PR,-23.6599,-52.6054
929352,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,47600000,Bom Jesus da Lapa,BA,BA,-13.2506,-43.4108
964689,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,89270000,Guaramirim,SC,SC,-26.4688,-49.0026
931241,ALESSANDRA MIRANDOLLI BULOW,FARMACIA MIRANDOLLI,95800000,Venancio Aires,RS,RS,-29.6143,-52.1932
975079,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,95084460,Caxias do Sul,RS,RS,-29.1629,-51.1792
9997792,PREFEITURA DE SANTO ANDRE,ALMOXARIFADO DA SAUDE,9290342,Santo Andre,SP,SP,-23.6737,-46.5432
39462,MUNICIPIO DE VITORIA,CENTRO DE REFERENCIA MUNICIPAL EM SAUDE DO TRABALHADOR,29017010,Vitoria,ES,ES,-20.3155,-40.3128
38121,CLAUDILAINE PEREIRA DE SA,DROGARIA REAL FILIAL,36544000,Paula Candido,MG,MG,-20.8754,-42.9752
34266,FARMACIA ANDERSON LTDA,FARMACIA ANDERSON,88990000,Praia Grande,SC,SC,-29.1918,-49.9525
9903771,PREF M CARNAUBAL,CENTRAL MUNICIPAL DE REDE DE FRIO,62375000,Carnaubal,CE,CE,-4.15985,-40.9413
9922350,PREFEITURA MUNICIPAL DE ANTONIO GONCALVES,SAMU 192 ANTONIO GONCALVES,44780000,Antonio Goncalves,BA,BA,-10.5767,-40.2785
6038891,SECRETARIA DE ESTADO DE SAUDE SES,SES RJ UPA 24H ENGENHO NOVO,20961150,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
6038913,SECRETARIA DE ESTADO DE SAUDE SES,SES RJ UPA 24H PENHA,21070061,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
6022383,SECRETARIA ESTADUAL DE SAUDE PUBLICA DO RN,UNICAT CAICO,59300000,Caico,RN,RN,-6.45441,-37.1067
6055117,SECRETARIA DE ESTADO DE SAUDE DE SAO PAULO,FARMACIA MEDEX II DRS XV SAO JOSE DO RIO PRETO,15061000,Sao Jose do Rio Preto,SP,SP,-20.8113,-49.3758
6047904,SECRETARIA ESTADUAL DE SAUDE PUBLICA DO RN,UNICAT MOSSORO,59612200,Mossoro,RN,RN,-5.18374,-37.3474
6048757,PREFEITURA MUNICIPAL DE ITUPEVA,SETOR DE AMBULANCIA,13295166,Itupeva,SP,SP,-23.1526,-47.0593
7584040,MUNICIPIO DE SAO BERNARDO DO CAMPO,SAMU USB 407,9835555,Sao Bernardo do Campo,SP,SP,-23.6914,-46.5646
7594763,SECRETARIA DE ESTADO DE SAUDE,CENTRAL ESTADUAL DE ABASTECIMENTO FARMACEUTICO CAF,69900604,Rio Branco,AC,AC,-9.97499,-67.8243
7590687,PREFEITURA MUNICIPAL DE SAO PEDRO,UPA JOSE FERNANDO DA SILVA SAO PEDRO,13520005,Sao Pedro,SP,SP,-22.5483,-47.9096
7592655,SECRETARIA DE ESTADO DA SAUDE DO MARANHAO,CENTRAL DE ABASTECIMENTO FARMACEUTICO DO ESTADO DO MARANHAO,65036283,Sao Luis,MA,MA,-2.53874,-44.2825
7593163,MUNICIPIO DE PONTA PORA,VIGILANCIA EM SAUDE ENDEMIAS E VETORES,79904100,Ponta Pora,MS,MS,-22.5296,-55.7203
7590717,PREFEITURA MUNICIPAL DE REMIGIO,PRONTO ATENDIMENTO DE REMIGIO,58398000,Remigio,PB,PB,-6.94992,-35.8011
7584717,PREFEITURA MUNICIPAL DE HERVAL D OESTE,UNIDADE DE PRONTO ATENDIMENTO REMI A MASCARELLO,89610000,Herval dOeste,SC,SC,-27.1903,-51.4917
7577311,SAMU MARITUBA USB 116,SAMU MARITUBA USB 116,67201080,Marituba,PA,PA,-1.36002,-48.3421
7595808,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,SAMU 192 REGIONAL ALTO VALE BASE ALTO DA PONTE,12212100,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
7595824,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,SAMU 192 REGIONAL ALTO VALE BASE BETANIA,12245615,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
7595840,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,SAMU 192 REGIONAL ALTO VALE BASE LESTE,12223100,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
7595859,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,SAMU 192 REGIONAL ALTO VALE BASE SUL USB,12239290,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
7598505,SECRETARIA EXECUTIVA DE SAUDE PUBLICA,UDME CASA DO IDOSO,66035065,Belem,PA,PA,-1.4554,-48.4898
7596871,BAHIA SECRETARIA DE SAUDE DO ESTADO,UPA DO CABULA,41180900,Salvador,BA,BA,-12.9718,-38.5011
7589697,COSTA SOUZA DROGARIA LTDA ME,COSTA SOUZA DROGARIA LTDA,46440000,Malhada,BA,BA,-14.3371,-43.7686
7595271,MUNICIPIO DE ARARAS,SAMU DEI 2764 ARARAS,13600001,Araras,SP,SP,-22.3572,-47.3842
7596227,MUNICIPIO DE ARARAS,SAMU EEE 5442 ARARAS,13600001,Araras,SP,SP,-22.3572,-47.3842
7595794,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,SAMU 192 REGIONAL ALTO VALE BASE VILA INDUSTRIAL USB,12220280,Sao Jose dos Campos,SP,SP,-23.1896,-45.8841
7649444,PREFEITURA MUNICIPAL DE MARACANAU,FARMACIA VIVA,61915450,Maracanau,CE,CE,-3.86699,-38.6259
7903995,MUNICIPIO DE CAMPO NOVO DE RONDONIA,SAMU CAMPO NOVO 01,76887000,Campo Novo de Rondonia,RO,RO,-10.5712,-63.6266
7649312,DROGARIA FARMACIA DURRSCHNABEL LTDA EPP,FARMA PLUSAPOTHEKE,88360000,Guabiruba,SC,SC,-27.0808,-48.9804
7637802,SECRETARIA DE ESTADO DA SAUDE SES,UPA UNIDADE DE PRONTO ATENDIMENTO PRINCESA ISABEL,58755000,Princesa Isabel,PB,PB,-7.73175,-37.9886
6655203,PREFEITURA MUNICIPAL DE POUSO ALEGRE,PRONTO ATENDIMENTO DR OTTO E STEPHAN POUSO ALEGRE,37558114,Pouso Alegre,MG,MG,-22.2266,-45.9389
6679218,FUNDACAO ESTADUAL DE SAUDE,FARMACIA POPULAR DO BRASIL I,49680000,Nossa Senhora da Gloria,SE,SE,-10.2158,-37.4211
6664083,PREFEITURA MUNICIPAL DE ARAPUA,FARMACIA DE MINAS DE ARAPUA,38860000,Arapua,MG,MG,-19.0268,-46.1484
6224040,PREFEITURA MUNICIPAL DE ARACATI,CEREST DE ARACATI,62800482,Aracati,CE,CE,-4.55826,-37.7679
6679919,PREFEITURA MUNICIPAL DE ITAPAGE,CAF CENTRAL DE ASSISTENCIA FARMACEUTICA MUNICIPAL,62600000,Itapaje,CE,CE,-3.68314,-39.5855
6676081,UNIMED DE SANTOS COOPERATIVA DE TRABALHO MEDICO,UNIMED DE SANTOS PRAIA GRANDE,11702200,Praia Grande,SP,SP,-24.0084,-46.4121
6680089,PREFEITURA MUNICIPAL DE MIRASSOL D OESTE,FARMACIA BASICA MUNICIPAL DE MIRASSOL D OESTE,78280000,Mirassol dOeste,MT,MT,-15.6759,-58.0951
6680232,PREFEITURA MUNICIPAL DE SAO LUIS DO CURU,CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO,62665000,Sao Luis do Curu,CE,CE,-3.66976,-39.2391
6665039,PREFEITURA MUNICIPAL DE IBARETAMA,CENTRAL DE ABASTECIMENTO FARMACEUTICO,63970000,Ibaretama,CE,CE,-4.80376,-38.7501
6683592,SERVICO DE HEMOTERAPIA MADRE REGINA LTDA,CSSJ,22271080,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
6047092,VISA MUNICIPAL DE MOTUCA,VISA MUNICIPAL DE MOTUCA,14835000,Motuca,SP,SP,-21.5103,-48.1538
4013603,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,FARMACIA EXTRAFARMA DOCA,66053000,Belem,PA,PA,-1.4554,-48.4898
3881911,UNIDADE MOVEL 012,UNIDADE MOVEL USB 012,38625000,Cabeceira Grande,MG,MG,-16.0335,-47.0862
4085078,DROGA MAIS DE VALENCA LTDA,DROGA MAIS,27600000,Valenca,RJ,RJ,-22.2445,-43.7129
4106520,PREFEITURA MUNICIPAL DE ALVORADA,FARMACIA CENTRO DE SAUDE,94824700,Alvorada,RS,RS,-29.9914,-51.0809
4107470,FARMACIA AMAZONENSE LTDA,FARMACIA AMAZONENSE,91540000,Porto Alegre,RS,RS,-30.0318,-51.2065
9841970,PREFEITURA MUNICIPAL DE PARANATINGA,AGENCIA TRANSFUSIONAL DE PARANATINGA,78870000,Paranatinga,MT,MT,-14.4265,-54.0524
9988025,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,95330000,Veranopolis,RS,RS,-28.9312,-51.5516
9991166,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,41830001,Salvador,BA,BA,-12.9718,-38.5011
32301,FARMACIA PRAIA GRANDE LTDA,FARMACIA PADRE REUS,88990000,Praia Grande,SC,SC,-29.1918,-49.9525
102938,MUNICIPIO DE PORTO WALTER,CENTRAL DE REDE DE FRIO DE PORTO WALTER,69982000,Porto Walter,AC,AC,-8.26323,-72.7537
118869,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS FILIAL 3,95700080,Bento Goncalves,RS,RS,-29.1662,-51.5165
114030,PREFEITURA MUNICIPAL DE TAILANDIA,FARMACIA CENTRAL,68695000,Tailandia,PA,PA,-2.94584,-48.9489
9982965,FARMACHIC MEDICAMENTOS EIRELI,FARMACHIC,38703218,Patos de Minas,MG,MG,-18.5699,-46.5013
62502,SECRETARIA DE ESTADO DE SAUDE PUBLICA,SVO DVS SESPA,66023710,Belem,PA,PA,-1.4554,-48.4898
110957,PREFEITURA MUNICIPAL DE CAXIAS DO SUL,SAMU 192 CAXIAS DO SUL USB 07,95020450,Caxias do Sul,RS,RS,-29.1629,-51.1792
9944508,FARMACIA COTTA LTDA,FARMACIA COTTA,36576042,Vicosa,MG,MG,-20.7559,-42.8742
7333528,SECRETARIA DE ESTADO DE SAUDE SES,MOTO 18 SAMU 192 BASE CEASA,21530000,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
128848,MUNICIPIO DE SANTA ISABEL,CENTRAL MUNICIPAL DE REDE DE FRIO SANTA ISABEL,7500000,Santa Isabel,SP,SP,-23.3172,-46.2237
9950516,MUNICIPIO DE CABO VERDE,UNIDADE MOVEL DE ATENDIMENTO BASICO DE CABO VERDE,37880000,Cabo Verde,MG,MG,-21.4699,-46.3919
101788,MUNICIPIO DE MACHADINHO,FARMACIA MUNICIPAL,99880000,Machadinho,RS,RS,-27.5667,-51.6668
9997121,DROGARIA NOVA OPCAO LTDA,DROGARIA NOVA OPCAO,36576354,Vicosa,MG,MG,-20.7559,-42.8742
72435,JOSE MAZZUTTI CIA LTDA,FARMACIAS ASSOCIADAS FILIAL 8,99500000,Carazinho,RS,RS,-28.2958,-52.7933
80306,UNIDADE SENTINELA EM SAUDE DO TRABALHADOR CAMINHONEIRO,UNIDADE SENTINELA EM SAUDE DO TRABALHADOR CAMINHONEIRO,97513570,Uruguaiana,RS,RS,-29.7614,-57.0853
380881,FARMACIA STRAFARMA LTDA,FARMACIA UNIPRECO,83833070,Fazenda Rio Grande,PR,PR,-25.6624,-49.3073
406759,EMPREENDIMENTOS PAGUE MENOS SA,FARMACIA PAGUE MENOS,65390000,Santa Luzia,MA,MA,-4.06873,-45.69
378577,LENILSON CHAVES DE ARAUJO MIRANDA E CIA LTDA,FARMACIA SANTA LUZIA,46540000,Ibipitanga,BA,BA,-12.8804,-42.4856
378410,RAIA DROGASIL S A,DROGARAIA LJ0207,4363000,Sao Paulo,SP,SP,-23.5329,-46.6395
420182,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS JARDIM ELDORADO,65067205,Sao Luis,MA,MA,-2.53874,-44.2825
